"�..ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best.of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","CBW","CBL","GBW","GBL","IWW","IWL","SBW","SBL","B365W","B365L","B.WW","B.WL","EXW","EXL","PSW","PSL","WPts","LPts","ATP","UBW","UBL","LBW","LBL","SJW","SJL","MaxW","MaxL","AvgW","AvgL","HeadtoHead","HeadtoHeadMatches","LastHeadtoHead","Winner_retired_last_game","Loser_retired_last_game","Winner_walkover_last_game","Loser_walkover_last_game","NrGames","Winner_fatigue","Loser_fatigue","Country","Winner_home","Loser_home","WinnerisHome","LoserisHome","Winner_games","Loser_games","Uncertainty","Uncertainty2","Winner_rating","Winner_ratingClay","Winner_ratingHard","Winner_ratingGrass","Loser_rating","Loser_ratingClay","Loser_ratingHard","Loser_ratingGrass","Winner_skillBo5","Winner_skillBo3","Loser_skillBo5","Loser_skillBo3","Winner_expectationBasedOnRating","Loser_expectationBasedOnRating","Winner_skillBo5PlusScores","Winner_skillBo3PlusScores","Loser_skillBo5PlusScores","Loser_skillBo3PlusScores","Winner_country","Loser_country"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Hewitt L.","Nedovyesov A.","355","100","6","0","7","6","1","0","","","","","2","0","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"1.4","2.75",NA,NA,"1.42","2.75","1.5","2.8","130","535",NA,NA,NA,"1.44","2.62",NA,NA,"1.5","2.98","1.45","2.69","0","0","0","0","0","0","0","20","0","0","United States",NA,NA,0,0,705,20,7.09219858156028e-05,0.05,1600.75656741099,1614.92789550281,1612.51241588083,1686.74996920855,1448.71613022291,1462.84147852464,1485.31174758432,1472.72923491948,-0.00384979862591805,0.00384979862591805,0.131868131868132,-0.131868131868132,0.705829694098328,0.294170305901672,0.0334433880350824,-0.0334433880350824,0.166902378629747,-0.166902378629747,"Australia","Kazakhstan"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Anderson K.","Rublev A.","14","198","7","6","6","7","7","5","6","3","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.16","5",NA,NA,"1.14","5.25","1.15","6.35","2160","244",NA,NA,NA,"1.14","5",NA,NA,"1.19","6.35","1.15","5.41","0","0","0","0","0","0","0","47","37.56546736","0","United States",NA,NA,0,0,353,13,0.000217912399215515,0.0769230769230769,1811.67133903955,1631.16523156232,1739.00020975174,1607.15758777159,1501.89127428533,1497.35207967882,1499.92142646416,1500,0.0262759515570934,-0.0262759515570934,0,0,0.856096158827025,0.143903841172975,-0.00403900553841002,0.00403900553841002,-0.622446879332834,0.622446879332834,"South Africa","Russia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Thiem D.","Gimeno-Traver D.","20","76","7","5","6","3","7","5","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.11","6.5",NA,NA,"1.12","5.75","1.13","7.08","1645","669",NA,NA,NA,"1.12","5.5",NA,NA,"1.13","7.08","1.11","6.4","0","2","1","0","0","0","0","33","0","0","United States",NA,NA,0,0,105,238,4.0016006402561e-05,0.00952380952380952,1704.39169660393,1702.87229153216,1559.56532504442,1468.80044472199,1518.23604834465,1545.57890737062,1407.17034151776,1392.27325472291,-0.0494505494505495,0.0494505494505495,-0.147058823529412,0.147058823529412,0.744900702254244,0.255099297745756,0.0551951972755125,-0.0551951972755125,0.0671651875404387,-0.0671651875404387,"Austria","Spain"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Bemelmans R.","Muller G.","107","44","6","4","1","6","6","4","6","4","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"5.5","1.14",NA,NA,"5.25","1.14","5.65","1.18","520","1005",NA,NA,NA,"5","1.14",NA,NA,"5.9","1.18","5.28","1.15","0","0","0","0","0","0","0","37","0","0","United States",NA,NA,0,0,34,245,0.000120048019207683,0.0294117647058824,1460.02559858002,1480.93813886861,1464.03071476471,1460.13397360024,1680.80254739428,1497.18153214797,1648.97209999168,1514.66141573114,-0.153439153439153,0.153439153439153,-0.0187124297071941,0.0187124297071941,0.219104204868894,0.780895795131106,0.0387892870496707,-0.0387892870496707,0.120241859472532,-0.120241859472532,"Belgium","Spain"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Istomin D.","Becker B.","70","62","6","7","6","4","6","4","6","1","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.33",NA,NA,"1.2","4.3","1.24","4.65","716","918",NA,NA,NA,"1.25","3.75",NA,NA,"1.25","4.65","1.22","4.23","3","5","1","0","0","0","0","40","0","0","United States",NA,NA,0,1,320,323,9.6749226006192e-06,0.003125,1644.58346614389,1531.88185269763,1573.54482172793,1588.45348530664,1542.3790248389,1416.56257306953,1525.106094639,1562.28789728067,0.0229845626072041,-0.0229845626072041,-0.0540909090909091,0.0540909090909091,0.642983269002972,0.357016730997028,0.0645663614091915,-0.0645663614091915,0.0606259128686952,-0.0606259128686952,"Uzbekistan","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Rosol L.","Donaldson J.","87","146","7","6","6","0","7","6","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.53","2.37",NA,NA,"1.58","2.35","1.7","2.29","582","382",NA,NA,NA,"1.5","2.5",NA,NA,"1.7","2.55","1.6","2.3","0","0","0","0","0","0","0","32","0","0","United States",NA,NA,0,1,194,12,0.000429553264604811,0.0833333333333333,1586.13843975671,1578.68331349886,1519.31909890671,1495.56074976059,1492.1418580604,1500,1488.06196007228,1492.56931750562,-0.0225705329153605,0.0225705329153605,0,0,0.632065435975462,0.367934564024538,-0.0154326129812767,0.0154326129812767,0.248301401271445,-0.248301401271445,"Czech Republic","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Garcia-Lopez G.","Tipsarevic J.","31","429","7","6","4","6","4","6","6","3","6","1","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.44","2.62",NA,NA,"1.5","2.5","1.41","3.18","1190","96",NA,NA,NA,"1.44","2.62",NA,NA,"1.55","3.18","1.45","2.69","2","2","1","0","0","0","0","49","0","0","United States",NA,NA,0,0,495,407,4.96364132727769e-06,0.00245700245700246,1641.72903402851,1640.93426663754,1568.29935510095,1492.4246146037,1601.88026237838,1582.40835441475,1641.23257250256,1561.00961380813,-0.0485150341265449,0.0485150341265449,0.0285492191364568,-0.0285492191364568,0.557096847366895,0.442903152633105,-0.00322860957428639,0.00322860957428639,0.0417529484061062,-0.0417529484061062,"Spain","Serbia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Darcis S.","Baghdatis M.","66","51","6","7","6","3","6","2","3","1","","","2","1","Retired",NA,NA,NA,NA,NA,NA,NA,NA,"5","1.16",NA,NA,"4.3","1.2","4.85","1.22","750","882",NA,NA,NA,"4.33","1.2",NA,NA,"5","1.22","4.52","1.2","-2","4","-1","1","0","0","0","34","0","0","United States",NA,NA,0,0,146,443,1.54612078295556e-05,0.00684931506849315,1578.25828447911,1486.0307290055,1565.58480537366,1522.56660178415,1654.61436149995,1463.62236247969,1634.80546134964,1583.20927298329,-0.168287651046272,0.168287651046272,0.0634906340057637,-0.0634906340057637,0.391850366224122,0.608149633775878,0.090988895116381,-0.090988895116381,0.0415116932621938,-0.0415116932621938,"Belgium","Cyprus"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Mahut N.","Querrey S.","64","38","7","5","7","6","7","5","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"4","1.22",NA,NA,"4.3","1.2","4.65","1.24","767","1120",NA,NA,NA,"3.75","1.25",NA,NA,"4.65","1.25","4.31","1.21","0","0","0","0","0","0","0","37","0","0","United States",NA,NA,0,1,282,427,8.30468217981298e-06,0.00354609929078014,1597.45479158004,1456.07541260456,1490.98147344334,1648.33571618311,1680.78418647463,1545.55691670474,1625.67809488876,1612.92643758743,-0.164210526315789,0.164210526315789,-0.0681726176018136,0.0681726176018136,0.38232708775546,0.61767291224454,0.0308677571040331,-0.0308677571040331,0.00522599739848012,-0.00522599739848012,"France","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Troicki V.","Tiafoe F.","22","257","7","5","6","4","6","3","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.33","3.25",NA,NA,"1.35","3.1","1.34","3.6","1559","188",NA,NA,NA,"1.33","3.25",NA,NA,"1.38","3.6","1.34","3.18","0","0","0","0","0","0","0","31","0","0","United States",NA,NA,0,1,351,6,0.000474833808167142,0.166666666666667,1677.77398381512,1583.6666679971,1600.04410802593,1601.45096714023,1472.83207017342,1482.93539478018,1481.37397905035,1500,0.052298583700952,-0.052298583700952,0,0,0.764901139643743,0.235098860356257,-0.0251571501289735,0.0251571501289735,0.179646186848737,-0.179646186848737,"Serbia","United States"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Wawrinka S.","Ramos-Vinolas A.","5","58","7","5","6","4","7","6","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.04","13",NA,NA,"1.04","10","1.07","11.51","5710","836",NA,NA,NA,"1.04","11",NA,NA,"1.07","17","1.04","10.95","0","0","0","0","0","0","0","35","0","0","United States",NA,NA,0,0,541,50,3.69685767097967e-05,0.02,1916.50101615561,1861.09340072365,1826.81947727567,1601.2915056263,1525.62113310008,1497.14275660472,1502.553350598,1497.87111510111,0.0974394936526773,-0.0974394936526773,-0.2,0.2,0.904657908147975,0.0953420918520252,-0.0207057724482625,0.0207057724482625,0.00342003808710878,-0.00342003808710878,"Switzerland","Spain"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Chung H.","Duckworth J.","69","95","6","3","6","1","6","2","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.3","3.4",NA,NA,"1.33","3.2","1.37","3.39","721","544",NA,NA,NA,"1.36","3",NA,NA,"1.39","3.4","1.35","3.12","0","0","0","0","0","0","0","24","0","0","United States",NA,NA,0,0,14,41,0.00174216027874564,0.0714285714285714,1518.37396408552,1503.13650406283,1511.28911052536,1489.11403008816,1504.68704810972,1482.19353325293,1506.67634158554,1490.54219932705,0,0,-0.156410256410256,0.156410256410256,0.51968687249512,0.48031312750488,-0.167514166683913,0.167514166683913,-0.0498428923075527,0.0498428923075527,"South Korea","Australia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Sock J.","Estrella Burgos V.","28","50","6","2","6","3","6","2","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.08","8",NA,NA,"1.08","7.25","1.1","8.52","1250","906",NA,NA,NA,"1.08","7",NA,NA,"1.11","8.52","1.09","7.38","0","0","0","0","0","0","0","25","0","0","United States",NA,NA,1,0,120,47,0.000177304964539007,0.0212765957446809,1731.15315955064,1608.84936212038,1640.57976597412,1541.72325303522,1573.26117597407,1565.55580615483,1489.61295839807,1476.70773409211,0,0,-0.166666666666667,0.166666666666667,0.712774876624714,0.287225123375286,0.0440045435772592,-0.0440045435772592,-0.0140758169672411,0.0140758169672411,"United States","Dominican Republic"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Tomic B.","Dzumhur D.","24","98","5","7","7","6","6","4","6","3","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.07","9",NA,NA,"1.08","7.25","1.1","8.75","1465","537",NA,NA,NA,"1.1","6.5",NA,NA,"1.1","9","1.08","7.61","0","0","0","0","0","0","0","44","0","0","United States",NA,NA,0,0,213,21,0.000223563603845294,0.0476190476190476,1687.54873485845,1523.74616459495,1689.01994207809,1548.89353123109,1536.14910744025,1528.36896480385,1494.29123166956,1498.40636849337,0.0692024539877301,-0.0692024539877301,0.0277777777777777,-0.0277777777777777,0.7050631926927,0.2949368073073,0.0845446088967947,-0.0845446088967947,0.197424853244856,-0.197424853244856,"Australia","Bosnia"
"52","New York","US Open","9/1/2015","Grand Slam","Outdoor","Hard","1st Round","5","Mannarino A.","Kravchuk K.","35","155","7","6","6","4","6","1","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.28","3.5",NA,NA,"1.28","3.5","1.3","3.93","1140","337",NA,NA,NA,"1.29","3.5",NA,NA,"1.3","3.93","1.28","3.6","0","0","0","0","0","0","0","30","0","0","United States",NA,NA,0,0,172,11,0.000528541226215645,0.0909090909090909,1585.2230002743,1457.38171062887,1545.97634462533,1536.47139363939,1471.61334295358,1500,1489.84497462727,1469.87576183829,-0.0168168168168168,0.0168168168168168,0,0,0.657908981560143,0.342091018439857,0.0708186206794799,-0.0708186206794799,0.167600937179069,-0.167600937179069,"France","Russia"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","1st Round","5","Murray A.","Kyrgios N.","3","37","7","5","6","3","4","6","6","1","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.08","8",NA,NA,"1.08","7.5","1.07","11.51","8840","1120",NA,NA,NA,"1.08","8",NA,NA,"1.1","11.51","1.07","8.45","3","3","1","0","0","0","0","38","0","0","United States",NA,NA,1,0,636,49,3.20883070209216e-05,0.0204081632653061,2090.56229837889,1866.00077492183,1996.4786095521,1845.16605038426,1687.62018912128,1547.74158079471,1573.33636896941,1552.52875848424,0.0571418231824268,-0.0571418231824268,0.181666666666667,-0.181666666666667,0.910480926420917,0.0895190735790825,-0.0330179744744581,0.0330179744744581,0.101655709914407,-0.101655709914407,"United States","Australia"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","1st Round","5","Ram R.","Harrison R.","88","133","7","6","6","4","6","1","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"2.25","1.57",NA,NA,"2.25","1.62","2.37","1.66","570","425",NA,NA,NA,"2","1.73",NA,NA,"2.4","1.73","2.24","1.63","-1","1","-1","0","0","0","0","30","0","0","United States",NA,NA,0,0,110,151,6.02046959662854e-05,0.00909090909090909,1514.62953715506,1480.52520422496,1397.47457934363,1566.90487272189,1540.83886486771,1460.45487367356,1538.01315859411,1480.0283615403,-0.181547619047619,0.181547619047619,-0.168817934782609,0.168817934782609,0.462353130299096,0.537646869700904,0.0206272015245427,-0.0206272015245427,0.165049449794105,-0.165049449794105,"Spain","Hong Kong"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Bautista R.","Carreno-Busta P.","23","54","4","6","6","4","6","0","2","6","6","4","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.2","4.33",NA,NA,"1.22","4","1.25","4.46","1510","855",NA,NA,NA,"1.25","3.75",NA,NA,"1.25","4.46","1.22","4.13","0","0","0","0","0","0","0","44","22.188","27.3652","United States",NA,NA,0,0,175,87,6.56814449917898e-05,0.0114942528735632,1738.2161994044,1641.87679550915,1674.08909417197,1584.89682412806,1548.97560758233,1508.31086844283,1513.77065691028,1476.85562037959,0.0655594405594405,-0.0655594405594405,-0.0666666666666667,0.0666666666666667,0.748260510850844,0.251739489149156,-0.0185086599126575,0.0185086599126575,0.11274567105955,-0.11274567105955,"Spain","Spain"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Goffin D.","Berankis R.","15","78","5","7","6","4","3","6","6","2","6","1","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.16","5",NA,NA,"1.15","5.25","1.16","6.03","2130","661",NA,NA,NA,"1.17","4.5",NA,NA,"1.2","6.03","1.15","5.24","1","1","1","0","0","0","0","46","18.49","34.7612","United States",NA,NA,0,0,145,105,6.56814449917898e-05,0.00952380952380952,1744.03788063572,1599.35291936046,1672.61522204285,1517.60064370436,1577.94977978593,1450.40477091402,1612.90349768392,1453.83233278465,0.00156936597614565,-0.00156936597614565,-0.00882352941176467,0.00882352941176467,0.722336262313281,0.277663737686719,0.0249295974441693,-0.0249295974441693,0.0817311217137604,-0.0817311217137604,"Belgium","Lithuania"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Chardy J.","Klizan M.","27","36","7","5","6","4","7","6","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.36","3",NA,NA,"1.42","2.8","1.45","3","1300","1125",NA,NA,NA,"1.36","3",NA,NA,"1.45","3.05","1.39","2.92","-1","1","-1","0","0","0","0","35","26.6256","25.1464","United States",NA,NA,0,0,349,150,1.91021967526266e-05,0.00666666666666667,1698.41488982509,1601.44599769564,1664.08718134892,1523.32379176051,1629.75670364567,1601.13700139703,1557.70369624894,1479.38307093763,0.0884407748491584,-0.0884407748491584,-0.00484468509546876,0.00484468509546876,0.597540667561986,0.402459332438014,0.00718596128561755,-0.00718596128561755,0.0611800424081265,-0.0611800424081265,"France","Slovakia"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Lopez F.","Fish M.","19","581","2","6","6","3","1","6","7","5","6","3","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.28","3.5",NA,NA,"1.3","3.4","1.32","3.74","1665","55",NA,NA,NA,"1.29","3.75",NA,NA,"1.36","3.75","1.3","3.44","-4","6","-1","0","0","0","0","45","21.4484","28.1048","United States",NA,NA,0,1,686,481,3.03061527551323e-06,0.00207900207900208,1700.64793324972,1577.28968528764,1711.61368655256,1665.91149587465,1745.40281843488,1522.01114475969,1709.72343857539,1660.5184506531,0.0675967986156176,-0.0675967986156176,-0.005016051364366,0.005016051364366,0.435946437810737,0.564053562189263,-0.0264882135288481,0.0264882135288481,-0.0298791431030515,0.0298791431030515,"Spain","United States"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Ferrer D.","Krajinovic F.","7","102","7","5","7","5","7","6","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.14","5.5",NA,NA,"1.18","4.5","1.19","5.42","3695","534",NA,NA,NA,"1.14","5.5",NA,NA,"1.2","5.5","1.16","5.01","1","1","1","0","0","0","0","37","25.886","19.2296","United States",NA,NA,0,0,877,31,3.67822856512304e-05,0.032258064516129,1928.88847412042,1916.42791702941,1873.95449577146,1644.8111345464,1487.82132753019,1513.2141319282,1466.907291614,1493.9340951115,0.0565120357085924,-0.0565120357085924,-0.233333333333333,0.233333333333333,0.92683013097245,0.0731698690275502,-0.0580083252105509,0.0580083252105509,-0.0942384718644268,0.0942384718644268,"Spain","Serbia"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Raonic M.","Verdasco F.","10","42","6","2","6","4","6","7","7","6","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.44","2.62",NA,NA,"1.5","2.5","1.55","2.64","2880","1020",NA,NA,NA,"1.44","2.75",NA,NA,"1.63","2.75","1.5","2.57","0","6","1","0","0","0","0","44","22.188","33.282","United States",NA,NA,0,0,279,686,5.22482418466619e-06,0.003584229390681,1859.22320060486,1702.02658381857,1824.26229262507,1566.95222060921,1709.02762832974,1659.53730344312,1663.13025776809,1611.15750431634,0.0470319634703196,-0.0470319634703196,0.0747478690871235,-0.0747478690871235,0.703619831385226,0.296380168614774,-0.0739187990118448,0.0739187990118448,-0.0180609159455178,0.0180609159455178,"Canada","Spain"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Cilic M.","Donskoy E.","9","139","6","2","6","3","7","5","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.11","6.5",NA,NA,"1.1","6.5","1.11","8.2","3550","402",NA,NA,NA,"1.12","6",NA,NA,"1.12","8.2","1.1","6.76","1","1","1","0","0","0","0","29","25.886","28.8444","United States",NA,NA,0,0,454,56,3.9332913782253e-05,0.0178571428571429,1819.55660692604,1681.23847845461,1815.31338338933,1681.68234615824,1469.42439990424,1413.76191941122,1499.71404009717,1483.3946649246,0.0885310734463276,-0.0885310734463276,0.25,-0.25,0.882417283771885,0.117582716228115,0.0141129186083683,-0.0141129186083683,0.0419165240383348,-0.0419165240383348,"Croatia","Russia"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Fognini F.","Cuevas P.","32","40","6","3","6","4","6","4","","","","","3","0","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.57","2.25",NA,NA,"1.65","2.2","1.73","2.24","1165","1065",NA,NA,NA,"1.53","2.38",NA,NA,"1.73","2.4","1.63","2.23","0","2","-1","0","0","0","0","29","29.584","25.1464","United States",NA,NA,0,0,395,196,1.29165590286748e-05,0.00510204081632653,1686.03492213834,1720.49198447934,1544.30495276766,1521.64193584232,1657.36495804763,1705.36954713115,1507.93359057078,1476.21615838887,-0.00982298168423207,0.00982298168423207,-0.215837104072398,0.215837104072398,0.541165999437869,0.458834000562131,-0.0195527839682252,0.0195527839682252,-0.0019761518552629,0.0019761518552629,"Italy","Uruguay"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Paire B.","Ilhan M.","41","84","6","3","3","6","6","4","6","3","","","3","1","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"1.22","4",NA,NA,"1.22","3.75","1.26","4.38","1052","618",NA,NA,NA,"1.25","3.75",NA,NA,"1.27","4.38","1.24","3.97","0","0","0","0","0","0","0","37","38.4592","21.4484","United States",NA,NA,0,0,192,62,8.4005376344086e-05,0.0161290322580645,1651.63979798854,1631.92284558563,1574.72544326838,1480.51835070006,1469.40803117509,1466.9685641928,1452.47214534081,1478.1721373885,0.0155187445510027,-0.0155187445510027,0.167320261437908,-0.167320261437908,0.740584818615283,0.259415181384717,0.0187115219526722,-0.0187115219526722,0.0357583062338306,-0.0357583062338306,"France","Turkey"
"52","New York","US Open","9/2/2015","Grand Slam","Outdoor","Hard","2nd Round","5","Kukushkin M.","Dimitrov G.","56","17","6","3","7","6","2","6","4","6","6","4","3","2","Completed",NA,NA,NA,NA,NA,NA,NA,NA,"5.5","1.14",NA,NA,"4.75","1.17","4.93","1.22","842","1735",NA,NA,NA,"5","1.14",NA,NA,"5.5","1.22","4.94","1.17","-1","1","-1","0","0","0","0","50","15.5316","20.7088","United States",NA,NA,0,0,164,262,2.32731334946937e-05,0.00609756097560976,1573.12080674044,1461.48498740835,1591.71916118772,1461.31838405907,1814.78066410584,1722.70553585845,1745.98987364826,1613.99198586832,-0.017910447761194,0.017910447761194,-0.0273752012882448,0.0273752012882448,0.199231254873072,0.800768745126928,0.0470261619493725,-0.0470261619493725,-0.0601581769505776,0.0601581769505776,"Kazakhstan","Bulgaria"
